price,rating,review_count,image_count,description_length,room_size,distance,wifi,ac,food,fake_listing
8408,4.41,17,1,298,380,5.92,1,1,0,0
23245,3.36,493,6,92,92,5.21,1,1,0,0
16937,3.56,238,1,243,181,0.88,0,1,0,0
5833,4.43,359,12,53,276,13.96,0,0,0,0
8285,3.28,73,6,264,470,13.14,0,0,1,0
12589,4.1,375,7,257,134,6.19,1,0,1,0
17708,3.3,331,11,37,262,3.13,0,0,0,0
17116,3.25,168,0,384,98,1.5,1,1,0,0
10645,4.28,263,8,63,442,2.29,0,0,0,0
15018,2.52,159,7,162,552,9.23,0,0,1,0
13889,3.02,336,8,34,88,11.14,1,1,0,0
7777,2.67,168,4,112,104,2.77,1,0,0,0
18994,3.08,428,12,402,385,2.14,0,0,0,0
5735,2.69,205,13,396,513,10.52,1,0,0,0
16611,3.74,356,3,298,501,8.0,0,0,0,0
9368,4.39,8,0,234,136,5.89,1,1,0,0
20205,4.36,345,8,468,258,11.01,1,0,0,0
3162,3.09,303,13,268,147,7.11,1,0,1,0
10777,4.97,114,3,489,575,7.24,0,1,0,0
17849,3.78,151,14,90,80,0.73,0,0,1,0
21316,3.2,86,3,128,127,5.08,0,1,0,0
6535,4.51,94,3,307,496,0.57,0,1,0,0
22830,4.19,230,1,495,276,13.9,1,0,1,0
16403,4.25,427,11,389,127,4.76,1,1,1,0
17516,2.59,185,10,179,434,3.12,0,0,0,0
22174,3.4,449,12,308,313,1.82,1,0,1,0
22091,4.59,113,3,190,516,1.18,0,0,1,0
10959,3.51,273,1,32,169,13.35,1,1,0,0
6933,4.05,463,7,391,448,2.94,0,0,1,0
6385,3.76,28,6,239,248,9.45,1,1,1,0
3922,4.53,202,10,412,442,9.94,0,0,0,0
13367,2.85,1,9,465,256,5.1,1,1,0,0
16737,3.73,77,1,204,579,12.58,1,0,0,0
3564,2.37,323,13,451,212,3.6,0,1,1,0
22642,4.07,230,1,446,251,1.54,0,1,0,0
13789,4.2,97,1,342,520,1.49,1,0,0,0
5500,2.13,116,0,228,191,4.86,1,1,1,0
23950,4.03,109,12,307,119,7.22,0,1,0,0
9881,3.24,166,5,348,181,9.63,0,1,1,0
6636,2.37,456,5,380,448,11.07,1,1,1,0
3223,3.26,487,0,463,253,3.09,0,0,1,0
9297,2.58,296,10,404,420,10.42,0,1,1,0
17895,3.25,454,0,460,275,3.15,1,1,1,0
3350,3.15,370,5,388,261,14.96,0,1,1,0
21312,4.22,336,10,125,402,14.41,1,1,1,0
7732,4.32,377,5,231,192,1.98,0,0,0,0
4017,3.82,86,3,344,314,10.0,0,0,1,0
21610,2.07,492,2,251,584,13.6,0,1,0,0
18229,4.79,458,13,232,150,1.67,1,1,1,0
10170,4.06,21,8,344,298,2.3,0,1,0,0
16303,2.1,209,5,215,596,5.53,1,0,1,0
9207,4.46,304,0,268,244,1.89,1,1,0,0
15316,2.6,411,2,336,592,13.34,1,0,0,0
5419,3.74,271,0,283,460,13.2,0,1,1,0
9240,3.4,489,2,236,263,14.26,0,1,0,0
4893,3.26,323,1,282,448,3.47,0,1,1,0
16753,4.67,445,4,440,527,1.16,1,1,1,0
8322,3.31,419,14,189,87,6.95,1,0,1,0
14232,2.23,277,2,435,461,13.27,1,0,0,0
20509,4.84,138,6,420,461,9.76,1,1,0,0
6117,4.76,340,7,175,527,14.98,0,1,1,0
7161,4.05,376,6,89,233,13.63,1,0,0,0
18523,3.4,231,1,253,113,6.19,0,0,1,0
7042,2.28,232,9,451,576,1.07,1,1,0,0
7433,4.37,79,9,73,101,0.57,1,1,1,0
17016,2.23,425,6,189,459,9.84,1,1,1,0
5658,2.21,54,9,55,227,13.78,1,1,1,0
13910,3.61,456,2,341,178,6.94,1,0,0,0
22867,2.48,290,6,434,350,13.18,0,0,0,0
5944,2.02,440,14,468,80,8.72,0,0,0,0
10210,3.27,33,0,278,366,1.92,1,0,1,0
11787,2.41,328,1,270,259,12.08,0,0,0,0
4986,2.48,332,11,32,335,7.64,0,0,0,0
13942,2.23,453,9,178,253,1.24,1,1,0,0
20458,2.62,387,0,48,129,12.31,1,1,0,0
15161,4.15,251,8,76,269,11.49,1,1,0,0
23689,4.43,429,12,180,122,7.13,1,1,1,0
6007,3.36,475,12,456,596,0.78,1,0,0,0
3969,3.52,124,14,285,145,5.53,1,1,0,0
11772,2.1,10,1,249,475,6.81,1,1,1,0
5824,2.21,481,1,338,330,2.9,0,0,1,0
4211,2.77,316,5,348,207,2.83,0,0,1,0
3229,3.63,121,6,212,267,2.92,0,0,0,0
23668,4.22,34,13,127,262,5.87,0,0,1,0
18774,3.82,68,12,376,491,12.35,0,0,0,0
17345,3.18,312,1,371,158,11.51,0,0,1,0
6185,2.35,486,13,372,98,0.65,0,0,0,0
18011,4.34,138,3,277,557,0.64,0,0,1,0
19885,3.09,11,2,129,124,1.63,1,1,0,0
3048,4.21,124,12,149,301,7.27,1,1,1,0
22950,3.54,298,4,142,208,13.39,0,1,1,0
18173,4.22,146,8,472,309,3.14,0,1,0,0
22439,4.72,76,1,477,306,7.41,1,1,0,0
19770,4.76,67,12,135,476,1.09,0,1,0,0
3969,3.61,205,4,249,354,0.79,0,0,1,0
17553,3.53,235,7,312,217,0.61,0,0,0,0
8820,2.8,58,5,405,252,11.18,0,1,1,0
17292,4.81,257,3,252,406,0.85,1,1,0,0
6052,3.37,253,14,336,294,4.47,0,1,0,0
14609,2.38,391,9,253,307,9.85,0,1,1,0
5302,3.3,405,7,315,186,9.47,1,0,0,0
5283,2.38,242,2,210,238,1.3,1,0,1,0
18385,3.51,460,3,44,215,4.22,0,1,0,0
12799,3.68,276,10,398,109,9.77,1,1,0,0
18620,3.01,468,8,185,177,6.19,1,1,0,0
23750,2.21,219,4,312,421,7.25,0,1,1,0
3122,4.83,224,5,229,247,3.5,1,1,0,0
12472,4.32,412,11,46,290,1.05,1,1,0,0
6727,4.52,100,10,359,264,5.51,0,0,1,0
16732,3.1,341,1,197,511,10.4,1,1,0,0
7958,4.28,121,8,437,503,11.61,0,1,0,0
3524,3.46,217,7,63,118,9.09,0,0,1,0
12079,2.6,74,6,91,466,6.2,0,0,1,0
11399,2.37,330,8,407,530,8.96,0,0,0,0
19532,3.04,236,4,241,194,10.72,1,0,1,0
19821,2.41,481,4,455,480,11.45,1,0,1,0
13394,4.99,338,10,330,383,1.87,1,0,1,0
6749,2.15,239,10,247,388,12.14,1,1,0,0
14353,3.32,164,8,348,182,1.42,0,1,0,0
17009,3.36,333,10,252,181,13.12,1,0,1,0
23837,2.9,156,4,287,169,6.19,0,1,0,0
14437,3.71,210,8,417,197,8.43,0,1,1,0
8336,2.45,420,0,273,218,4.7,0,0,1,0
7551,4.35,276,14,182,382,6.69,1,0,1,0
5823,3.0,215,9,25,596,12.76,1,1,0,0
15916,3.77,217,9,66,288,4.79,0,1,1,0
18167,4.15,232,10,426,166,8.68,1,0,1,0
11677,4.67,375,7,390,398,9.88,1,0,1,0
17868,4.51,11,2,87,324,2.62,0,1,1,0
11391,3.82,431,12,273,169,11.78,1,1,1,0
15658,3.17,82,7,468,557,14.99,0,1,1,0
21366,3.51,430,4,78,191,2.75,1,0,1,0
12663,4.31,112,1,412,473,11.63,1,1,0,0
5311,4.63,477,8,138,319,2.63,1,0,0,0
10225,2.31,270,3,205,351,14.28,0,1,1,0
14565,3.15,194,13,67,222,6.46,0,1,1,0
13270,4.33,368,13,210,198,14.71,1,1,1,0
16560,3.29,140,6,284,330,1.48,1,1,1,0
19988,3.0,442,11,191,357,11.97,0,1,0,0
18965,3.23,456,7,65,242,7.36,0,1,1,0
8785,3.81,123,6,162,429,4.7,1,0,0,0
23981,5.0,140,10,265,110,11.34,0,1,0,0
15067,3.48,207,5,235,537,9.71,0,1,1,0
11740,2.63,114,14,456,170,13.59,1,0,1,0
16653,2.49,205,13,195,207,4.11,0,0,1,0
20222,2.13,455,11,347,588,14.13,1,0,0,0
6815,3.68,402,6,495,316,9.81,1,1,0,0
20231,3.63,440,3,403,130,7.03,0,1,0,0
7709,2.62,287,9,445,548,1.27,0,1,0,0
7507,4.09,354,0,385,467,11.6,0,1,1,0
9575,4.22,342,4,164,141,12.95,1,1,1,0
7773,2.78,148,7,54,422,12.24,1,0,1,0
15446,3.03,209,9,434,232,11.17,0,1,1,0
23852,4.97,111,5,151,120,14.56,1,0,0,0
13464,3.12,141,4,323,565,12.81,1,1,1,0
18864,4.28,463,1,417,461,13.95,1,1,0,0
24576,3.36,23,9,172,175,11.09,1,0,1,0
6320,4.38,48,11,321,372,12.39,1,1,1,0
13750,4.31,499,4,67,314,4.69,1,0,0,0
7698,4.0,287,9,187,420,10.2,0,1,0,0
23695,4.56,330,11,197,429,3.48,1,0,0,0
23057,4.82,364,2,282,286,1.5,1,1,1,0
20948,3.74,10,12,114,570,8.9,1,0,0,0
21224,2.71,187,14,335,460,11.85,0,0,1,0
9058,3.2,67,1,310,220,1.7,1,1,1,0
3726,4.27,444,13,249,102,3.13,1,1,1,0
9697,3.95,89,2,210,443,1.85,0,1,1,0
14910,2.53,109,3,423,227,9.7,1,1,0,0
12257,2.15,388,1,163,584,1.65,0,1,0,0
15963,4.05,163,13,425,297,1.85,0,1,0,0
19666,2.75,480,3,183,561,4.33,1,0,1,0
4081,3.5,447,3,38,495,4.42,0,0,1,0
23269,4.24,205,14,405,404,8.58,0,1,0,0
22265,3.69,31,5,87,568,0.97,0,0,1,0
13776,2.25,326,11,117,487,9.42,1,0,1,0
17196,2.56,73,4,26,223,6.47,1,0,0,0
22354,2.66,250,6,322,290,3.09,1,1,1,0
12344,2.77,449,10,196,338,9.97,0,0,0,0
18958,3.7,393,6,225,306,5.28,1,0,1,0
14689,3.51,354,2,318,451,12.5,1,1,0,0
20331,2.61,20,8,307,470,14.85,0,1,0,0
7760,2.2,295,6,420,167,11.8,0,1,0,0
16436,2.51,297,6,248,479,11.27,1,0,1,0
3066,4.95,327,1,403,388,5.65,1,1,0,0
3564,3.41,301,14,138,83,8.25,1,1,1,0
16393,4.6,337,11,289,252,1.26,1,1,1,0
6670,4.55,72,9,100,305,11.05,1,1,0,0
5251,3.53,373,2,179,418,10.29,1,0,0,0
15949,4.12,40,2,207,285,4.41,0,0,1,0
3804,2.58,93,11,207,181,8.24,1,1,0,0
24015,4.07,131,12,327,137,10.35,0,0,0,0
12583,2.82,98,5,213,229,5.83,0,0,0,0
20619,4.5,397,3,279,331,11.02,0,1,1,0
15224,2.25,397,3,497,558,12.05,1,1,1,0
9016,4.32,52,0,497,507,3.74,1,1,0,0
16036,2.3,495,5,210,570,4.87,1,0,1,0
22933,4.64,228,7,308,371,6.32,0,0,0,0
15392,2.91,127,7,125,124,3.92,0,0,0,0
10938,3.96,211,14,148,279,11.75,1,1,0,0
7141,3.46,284,7,116,103,8.79,1,0,0,0
12546,3.1,278,4,83,466,6.01,0,0,1,0
8335,3.94,494,9,147,514,0.73,0,0,0,0
8077,4.84,340,5,242,321,5.23,0,1,1,0
16247,2.12,158,4,312,282,12.63,0,1,0,0
8611,4.76,351,3,481,316,11.28,0,0,1,0
11089,3.83,232,11,401,373,1.48,0,0,0,0
5892,4.42,70,3,345,427,12.12,1,1,1,0
8577,3.15,204,3,410,166,3.1,1,0,1,0
23002,3.42,188,3,123,289,14.81,0,1,0,0
20943,4.61,150,13,171,81,13.09,1,0,0,0
9683,3.24,7,14,133,308,13.74,0,0,1,0
4507,3.6,331,5,471,489,11.66,0,0,0,0
19335,2.06,99,14,74,322,10.81,0,0,1,0
5063,2.48,15,5,140,547,4.04,0,0,0,0
23026,3.93,153,4,236,537,9.0,1,1,0,0
5000,4.15,156,11,142,292,10.6,0,0,0,0
18566,3.75,92,10,22,465,4.68,0,1,0,0
4294,2.43,261,13,111,491,6.28,0,1,0,0
18096,3.34,36,10,426,594,14.23,1,1,0,0
7065,3.07,160,8,183,467,6.42,1,0,1,0
17090,3.49,350,7,460,358,5.07,1,0,1,0
20987,4.61,173,9,138,181,2.05,1,1,1,0
20706,4.33,316,5,451,469,5.45,0,1,1,0
21825,2.25,424,10,416,281,9.38,1,1,1,0
20482,4.67,17,8,80,471,2.64,0,1,0,0
24457,3.42,485,4,233,433,9.28,0,1,0,0
12318,4.23,366,9,492,314,11.25,0,1,1,0
11488,2.42,350,14,266,193,11.64,0,1,0,0
14241,4.01,15,3,254,146,14.78,0,1,1,0
13417,2.71,359,13,427,119,6.8,1,1,0,0
18574,3.32,434,5,446,182,0.97,1,1,1,0
18302,2.05,420,3,376,490,12.89,1,0,1,0
17650,2.45,269,7,391,374,1.71,1,1,1,0
16350,2.28,358,6,308,116,12.99,0,0,0,0
23171,2.72,67,4,97,146,14.75,1,1,0,0
5096,2.3,29,9,43,482,13.65,1,1,1,0
14801,4.08,315,5,425,285,14.48,0,0,1,0
21592,2.09,308,10,327,420,0.84,1,0,0,0
19559,3.85,224,6,120,131,0.66,1,1,0,0
10169,2.42,163,1,391,505,3.55,1,1,1,0
16288,4.84,413,8,270,288,12.08,0,1,0,0
13694,4.8,319,6,142,593,1.8,1,1,0,0
15191,2.68,13,7,234,257,11.32,0,0,1,0
21051,3.84,278,13,281,101,0.68,1,0,0,0
13737,2.08,431,4,422,448,11.1,0,1,1,0
21207,4.8,155,14,351,161,4.13,0,1,1,0
8147,3.57,121,2,365,243,6.89,1,1,0,0
20740,2.13,262,1,432,456,14.66,0,1,1,0
22456,3.03,169,14,142,82,8.5,0,0,0,0
22643,2.23,9,1,271,197,1.58,0,1,0,0
9199,3.18,451,2,339,474,13.16,1,1,0,0
3546,4.01,171,0,417,345,5.19,0,0,0,0
8231,3.41,357,0,356,514,8.99,1,1,0,0
10965,3.15,12,6,177,306,10.82,0,1,1,0
21467,2.36,212,9,346,455,11.77,1,1,0,0
5040,2.73,160,11,168,341,6.77,0,0,1,0
23918,2.3,231,10,84,445,11.71,0,0,1,0
4752,4.42,475,7,388,507,2.19,1,1,1,0
4849,2.41,470,5,377,87,8.12,1,0,1,0
5642,3.79,159,6,23,120,0.82,0,1,0,0
4600,3.03,126,0,193,336,6.39,1,0,1,0
16951,2.68,47,13,155,181,5.79,0,1,0,0
23786,3.92,260,0,421,298,14.68,1,1,1,0
14797,3.37,60,8,263,323,6.27,1,1,1,0
23183,3.2,121,4,79,382,13.65,1,1,0,0
20002,3.78,89,6,64,449,6.81,0,1,0,0
4132,3.47,358,5,91,354,8.23,1,1,0,0
8491,2.91,254,3,114,149,5.59,1,0,1,0
8795,3.68,89,0,50,126,9.78,0,0,0,0
13531,4.01,2,3,175,196,11.22,1,1,0,0
13931,2.08,279,9,395,596,11.97,1,0,0,0
10633,3.4,116,9,259,333,10.56,0,0,1,0
20871,2.17,97,7,83,252,5.28,1,1,1,0
8009,2.56,161,12,440,508,5.29,1,0,1,0
5113,3.68,339,11,342,115,5.54,0,0,0,0
4044,4.6,374,10,128,486,1.05,1,1,1,0
16923,4.65,477,12,482,495,14.17,0,0,1,0
5431,2.21,297,0,87,491,3.34,1,0,0,0
16926,3.26,403,1,54,567,2.81,0,0,0,0
4582,3.75,296,7,270,400,8.51,0,0,0,0
17374,2.44,81,14,373,152,1.19,0,0,0,0
4308,4.3,357,1,55,492,12.65,1,1,1,0
24301,4.23,147,10,460,203,13.2,1,0,0,0
11793,4.71,5,12,473,464,6.27,0,1,0,0
4620,2.03,377,11,151,311,14.59,1,1,0,0
7766,2.65,184,14,324,512,5.2,1,1,1,0
24746,4.48,425,9,241,570,4.27,1,0,1,0
8192,4.01,251,8,186,165,14.85,1,1,0,0
9622,4.68,24,2,293,109,4.13,1,0,0,0
9093,2.17,40,2,79,279,6.94,1,1,1,0
19484,3.79,168,5,361,235,9.37,1,0,0,0
23655,3.71,2,2,413,231,5.18,1,0,0,0
3237,2.11,363,8,132,156,6.07,0,1,0,0
24602,3.54,170,10,240,407,10.95,1,0,0,0
23409,3.83,429,7,298,251,10.98,0,1,0,0
14110,2.57,56,3,87,484,12.15,1,1,1,0
9073,2.82,82,5,334,485,9.11,0,1,1,0
5542,3.92,329,7,486,441,3.89,0,1,1,0
18282,3.4,178,3,365,207,5.33,0,1,1,0
13195,4.57,132,14,282,415,13.56,0,1,0,0
4537,3.03,85,12,288,344,11.14,1,1,1,0
20138,2.8,456,4,150,274,1.78,1,0,1,0
14560,4.95,352,6,443,179,11.43,1,1,1,0
16434,4.73,270,7,286,450,5.29,0,1,0,0
10396,2.09,343,6,227,507,0.84,0,1,1,0
24891,4.31,93,7,231,212,7.51,1,1,0,0
23619,2.33,381,3,70,335,13.31,0,1,0,0
19924,2.08,355,0,490,529,6.94,1,0,1,0
24894,2.82,249,5,426,483,14.84,0,1,1,0
8131,2.81,294,4,307,133,3.08,0,0,0,0
11697,4.46,197,10,444,486,5.59,0,1,1,0
20513,4.13,78,14,61,464,0.74,0,1,1,0
13271,4.94,165,3,266,321,1.23,0,0,0,0
6145,4.13,38,1,441,126,5.64,1,0,1,0
16100,3.25,307,0,214,194,8.16,0,1,1,0
23104,4.1,213,8,263,209,3.94,0,1,0,0
7067,5.0,130,11,219,234,2.91,0,0,1,0
7195,4.13,156,1,377,574,6.6,1,1,1,0
12244,4.29,476,8,140,161,2.97,1,0,1,0
10281,4.82,381,5,353,104,9.65,1,1,1,0
5509,2.34,158,12,347,413,14.35,0,0,0,0
24400,4.11,492,5,222,261,12.19,1,1,0,0
18502,4.55,321,1,125,511,3.62,0,1,1,0
9533,4.86,226,5,269,253,14.29,0,0,1,0
24111,2.63,44,2,394,120,11.39,0,0,0,0
20065,3.51,200,14,445,524,2.75,0,1,1,0
17670,4.04,21,6,446,474,8.9,1,0,1,0
6932,2.74,338,12,308,367,14.51,0,1,1,0
17595,3.8,241,9,98,341,1.9,0,0,1,0
16041,2.77,228,3,184,136,4.43,1,0,1,0
8560,3.0,393,8,353,85,5.92,0,1,1,0
7016,3.32,237,4,138,241,2.18,0,0,0,0
3719,3.59,148,11,493,376,4.84,0,1,1,0
3074,3.35,272,9,76,136,10.54,0,1,0,0
23541,3.48,66,2,467,138,7.42,1,0,1,0
16161,2.9,6,0,467,245,6.61,0,1,0,0
5149,2.48,232,0,207,125,6.76,0,0,1,0
17033,2.14,356,12,71,126,11.51,1,1,0,0
7207,2.59,291,3,91,469,14.87,0,0,1,0
18043,3.75,255,14,260,331,9.04,1,0,1,0
12078,4.36,66,9,343,245,11.4,0,0,1,0
14725,2.51,249,9,119,447,5.9,0,1,1,0
6936,2.33,76,3,357,458,12.98,1,0,1,0
12307,4.25,488,8,174,396,6.59,1,0,0,0
20459,2.92,413,7,78,211,14.06,1,1,1,0
23260,4.85,86,3,294,468,11.28,1,0,0,0
7615,4.14,251,5,278,427,10.76,1,1,1,0
10265,2.98,454,6,220,576,4.71,0,0,1,0
13116,2.87,221,9,314,590,12.04,0,1,0,0
18733,3.57,412,7,341,598,2.03,0,0,1,0
16892,2.24,71,3,348,531,8.3,1,1,0,0
7652,2.35,201,0,459,295,11.16,0,0,0,0
13473,2.53,416,4,409,549,13.31,0,0,1,0
12247,4.32,58,13,303,383,8.76,1,0,0,0
24058,3.54,275,0,195,377,4.25,0,0,0,0
19925,2.03,220,10,117,425,12.81,0,0,0,0
5161,4.02,156,10,368,365,11.64,0,1,0,0
21635,3.27,180,3,451,205,2.73,1,1,1,0
23953,3.53,212,6,470,130,13.15,1,1,1,0
22128,2.64,128,6,201,498,14.42,0,0,1,0
17588,3.66,242,0,401,130,8.3,1,1,0,0
15061,4.94,417,8,291,550,1.06,0,1,0,0
9041,2.22,171,1,54,455,13.78,1,1,1,0
15673,2.85,479,4,350,444,2.28,1,0,1,0
24059,2.73,364,5,382,311,9.68,0,1,0,0
4560,2.75,269,0,106,559,6.31,0,1,1,0
14954,3.14,420,13,177,385,14.88,1,1,0,0
20548,4.45,162,11,451,517,13.8,1,0,1,0
18078,4.74,442,1,344,330,11.88,0,0,1,0
8419,2.61,23,6,135,421,3.39,0,1,1,0
5722,3.63,496,5,27,211,10.64,0,1,1,0
13550,3.91,192,5,126,585,8.8,1,1,0,0
19854,3.57,365,5,126,478,2.46,0,0,0,0
4468,3.3,389,13,133,197,12.02,1,0,1,0
3808,2.58,496,13,454,140,1.75,1,0,0,0
9719,3.46,451,6,29,260,7.48,0,1,0,0
19363,3.2,293,9,303,392,6.69,1,0,0,0
13591,4.39,128,11,439,344,12.19,1,0,0,0
8073,4.29,40,13,79,108,6.7,1,0,1,0
11012,2.4,30,13,285,342,10.57,0,1,0,0
21029,2.27,35,11,417,418,7.43,1,0,1,0
16892,4.72,456,8,121,501,8.94,0,1,1,0
11249,3.61,360,8,82,168,4.0,1,1,0,0
20513,4.57,252,14,194,411,3.44,1,0,1,0
18147,2.17,437,1,216,510,10.79,1,0,1,0
20737,3.58,364,1,331,231,2.27,0,1,1,0
3767,3.62,214,4,409,205,3.05,0,1,1,0
6895,4.58,286,9,241,122,14.14,1,0,0,0
22838,2.29,255,6,422,500,4.17,1,0,1,0
13200,2.72,412,11,455,569,5.19,1,1,0,0
10329,3.22,368,13,209,332,9.68,1,0,0,0
18332,4.6,468,11,147,563,6.89,0,1,1,0
17621,4.82,386,14,452,372,8.61,1,1,1,0
14334,4.98,185,12,353,296,2.6,1,1,0,0
21174,4.88,473,2,414,248,10.25,0,0,0,0
3885,2.02,60,14,65,464,2.77,1,0,1,0
10734,2.14,261,14,88,95,11.34,1,1,0,0
6906,2.44,275,2,320,116,8.09,0,1,1,0
7492,3.05,110,3,370,500,12.33,1,0,0,0
12730,4.49,316,2,383,375,3.0,1,1,0,0
5073,4.68,429,14,77,514,5.97,0,1,1,0
19696,2.56,140,14,435,399,12.78,1,1,0,0
9269,3.86,232,2,235,378,12.08,1,1,0,0
24701,4.75,22,7,134,95,14.5,0,0,0,0
20194,3.39,78,6,29,474,3.72,0,1,1,0
9841,2.31,493,12,416,356,8.32,0,0,1,0
13955,3.37,30,6,386,362,0.76,1,0,0,0
5032,3.13,3,14,288,165,14.5,0,1,0,0
12699,3.73,458,13,311,286,3.04,1,1,0,0
15737,3.32,117,9,105,556,13.62,1,0,1,0
13762,2.05,65,1,403,210,10.34,0,0,0,0
10129,4.98,399,10,476,479,14.08,0,1,1,0
22089,3.63,370,8,397,215,4.1,0,1,0,0
11788,3.42,286,12,166,425,5.5,0,1,1,0
5147,4.86,175,5,137,249,2.88,1,1,1,0
3615,2.47,122,13,154,242,6.63,1,0,1,0
3947,2.57,230,2,34,278,14.24,1,0,0,0
8677,4.42,42,8,356,127,8.78,0,0,1,0
24035,2.78,491,8,321,573,6.53,0,1,0,0
10866,4.4,3,5,225,182,5.21,1,0,0,0
5013,2.81,189,12,252,85,8.98,0,0,0,0
23081,2.1,303,9,323,91,10.99,1,1,0,0
19874,3.55,411,5,85,182,6.4,0,0,1,0
23734,2.59,249,7,481,506,3.85,0,0,1,0
21812,4.27,143,7,23,250,8.98,0,1,1,0
7987,3.92,486,14,22,168,5.8,0,0,1,0
11733,4.77,344,5,278,518,14.92,1,0,0,0
12479,4.35,381,6,222,426,6.9,0,1,1,0
12825,2.54,332,3,344,290,6.8,1,1,1,0
24304,4.4,452,0,259,513,12.67,0,0,0,0
5926,3.93,157,3,112,505,4.14,0,1,0,0
10282,4.01,64,7,303,199,1.46,1,1,0,0
18635,4.5,324,11,42,257,12.88,0,0,0,0
18847,3.72,269,12,305,208,9.04,1,0,0,0
23760,3.4,74,7,337,497,4.27,0,0,1,0
12490,3.91,417,13,106,397,5.47,0,1,0,0
24252,2.89,439,1,70,321,6.67,1,0,1,0
9986,2.55,28,14,316,435,10.37,0,1,0,0
9862,3.85,465,6,489,517,7.29,1,1,1,0
15159,2.7,334,12,339,537,6.24,0,1,0,0
7423,2.24,237,0,62,521,11.82,0,1,1,0
13450,2.0,152,1,223,307,1.54,1,0,1,0
11159,3.82,93,13,366,487,9.96,1,0,0,0
5073,3.09,236,7,77,356,7.01,0,1,0,0
20085,4.26,321,10,78,97,5.36,1,1,1,0
13111,3.13,114,9,187,390,13.95,0,1,0,0
9825,3.46,295,14,193,403,11.78,1,1,0,0
13652,3.22,218,12,337,126,3.68,1,1,1,0
15454,3.95,245,12,452,579,9.96,0,0,1,0
23648,3.07,496,3,391,271,12.42,1,0,0,0
10968,4.89,398,13,226,128,14.85,0,1,1,0
15516,4.81,31,2,130,173,10.63,1,0,1,0
17290,4.54,19,13,42,246,10.52,0,1,0,0
10776,4.76,52,1,447,573,9.39,0,0,0,0
11558,3.35,205,10,252,333,1.08,0,0,0,0
11719,3.61,218,5,447,136,8.98,1,1,0,0
7886,4.23,194,3,294,85,12.17,0,0,0,0
23319,4.09,304,2,191,317,6.23,0,0,0,0
7619,4.67,194,2,30,303,9.01,0,1,0,0
24575,4.15,460,9,79,99,13.93,0,0,0,0
16956,4.99,344,2,441,283,2.99,0,1,0,0
13345,3.05,81,11,251,221,4.57,0,1,1,0
9875,4.5,0,7,254,455,2.1,0,1,1,0
13100,4.09,166,8,22,486,7.75,1,0,1,0
10856,4.07,316,8,163,159,12.67,0,1,0,0
8401,2.98,182,4,499,289,6.81,0,1,1,0
6022,4.36,452,0,249,391,1.51,0,1,1,0
14675,4.7,385,9,28,456,4.32,1,1,0,0
13912,2.66,349,4,316,119,13.4,0,1,0,0
8738,3.88,272,0,313,432,8.58,1,0,1,0
18126,3.18,156,8,344,532,13.75,0,1,0,0
4770,4.97,372,12,212,502,12.6,0,1,0,0
15305,3.44,361,9,310,165,6.51,0,0,1,0
12969,2.68,387,12,146,315,9.69,0,0,0,0
15404,3.15,200,14,438,494,10.13,1,1,1,0
11989,3.96,191,7,479,435,11.33,0,1,1,0
6215,2.23,340,6,488,327,5.33,1,0,0,0
14980,3.81,298,1,67,308,4.69,1,1,0,0
9694,4.79,75,1,126,440,10.43,1,0,1,0
22360,4.55,139,13,283,254,12.37,1,0,1,0
23121,2.2,305,3,272,453,6.51,1,1,0,0
20136,4.98,195,8,46,140,5.16,0,0,1,0
13661,4.1,60,13,28,249,12.47,1,1,0,0
4392,2.49,475,8,239,586,10.46,0,0,1,0
9789,2.04,456,13,177,493,5.48,1,1,0,0
17385,2.51,359,7,33,195,8.18,1,0,1,0
20061,4.51,306,10,426,254,14.43,1,0,0,0
3105,2.06,479,14,48,503,11.37,1,0,0,0
14479,2.7,332,4,45,207,3.71,0,0,0,0
24137,4.27,353,13,233,568,4.78,0,0,1,0
4946,3.76,82,6,162,84,4.35,0,0,0,0
8544,4.35,333,11,134,405,12.8,0,0,1,0
20479,4.24,4,8,348,251,9.8,1,0,1,0
16275,2.15,218,2,237,278,14.13,0,0,0,0
9985,4.68,411,3,100,310,1.82,0,0,0,0
4782,2.68,253,1,220,412,1.25,0,0,1,0
23925,3.66,473,8,86,545,10.3,1,0,1,0
22641,3.93,393,6,268,503,4.37,0,1,1,0
9213,2.51,87,5,163,392,10.35,1,1,1,0
17485,4.93,208,4,160,503,10.99,0,0,0,0
18605,3.46,179,11,365,254,4.91,0,0,1,0
7869,2.17,207,6,484,453,14.31,0,1,0,0
20945,4.81,272,2,115,316,11.73,0,0,0,0
23390,3.76,64,4,427,522,5.83,1,0,1,0
12867,4.1,379,1,137,117,6.48,1,0,1,0
6981,3.58,20,4,337,235,10.88,1,1,1,0
12493,4.5,437,6,204,273,4.91,0,0,1,0
8682,2.1,366,14,311,240,4.78,0,1,1,0
8782,2.81,176,10,463,205,9.56,1,0,1,0
20327,3.41,362,9,264,318,2.45,0,1,0,0
23934,2.23,21,10,489,120,14.9,1,1,0,0
12137,4.12,324,6,399,265,4.66,0,0,1,0
19984,3.18,447,8,220,540,6.05,1,1,1,0
16012,2.82,35,2,297,468,3.75,1,1,1,0
4524,2.01,249,7,380,340,9.83,1,0,1,0
23150,4.16,148,4,389,485,1.38,0,1,1,0
19634,4.5,439,6,129,528,13.95,0,0,0,0
